epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,2045.52,0.64454,0.49577,1.02987,0.98376,0.99689,0.9924,0.89942,0.46274,0.32576,0.89554,0.00981685,0.00981685,0.00981685
187,2056.76,0.64805,0.48035,1.04419,0.98679,0.98529,0.99404,0.90307,0.47095,0.31726,0.87218,0.00981586,0.00981586,0.00981586
188,2067.95,0.59816,0.46449,1.01454,0.9876,0.99768,0.994,0.90536,0.44584,0.30526,0.85414,0.00981487,0.00981487,0.00981487
189,2078.94,0.62606,0.44821,1.01552,0.98655,0.99886,0.995,0.91174,0.47009,0.31225,0.88168,0.00981388,0.00981388,0.00981388
190,2090.44,0.60426,0.4591,1.01733,0.9829,0.98529,0.98601,0.88902,0.493,0.3224,0.87771,0.00981289,0.00981289,0.00981289
191,2101.75,0.60794,0.45766,1.01227,0.98484,0.98529,0.98614,0.90139,0.45042,0.31511,0.86348,0.0098119,0.0098119,0.0098119
192,2112.98,0.62026,0.46076,1.03427,0.97018,0.94448,0.98442,0.89318,0.47795,0.35619,0.88185,0.00981091,0.00981091,0.00981091
193,2124.18,0.63599,0.48432,1.03007,0.99696,0.98752,0.995,0.91562,0.43553,0.29155,0.84787,0.00980992,0.00980992,0.00980992
194,2135.31,0.65667,0.45667,1.05534,0.98761,0.98529,0.99451,0.91161,0.45737,0.30484,0.85066,0.00980893,0.00980893,0.00980893
195,2146.93,0.61719,0.47785,1.03358,0.9848,0.99849,0.995,0.91743,0.44321,0.29626,0.85202,0.00980794,0.00980794,0.00980794
196,2158.18,0.62963,0.46519,1.02224,0.99623,1,0.995,0.90932,0.46032,0.29063,0.85942,0.00980695,0.00980695,0.00980695
197,2169.39,0.63767,0.49176,1.03571,0.9912,0.9945,0.995,0.90866,0.4543,0.30457,0.84862,0.00980596,0.00980596,0.00980596
198,2180.66,0.6533,0.49567,1.02917,0.99172,0.99808,0.995,0.91333,0.4664,0.29695,0.86154,0.00980497,0.00980497,0.00980497
199,2191.85,0.64572,0.48384,1.034,0.99381,0.98529,0.99444,0.89768,0.49684,0.32905,0.87494,0.00980398,0.00980398,0.00980398
200,2203.01,0.63442,0.48813,1.03327,0.97337,0.95894,0.96333,0.85672,0.53407,0.38835,0.9262,0.00980299,0.00980299,0.00980299
201,2214.37,0.58151,0.44657,1.01487,0.99556,0.98529,0.98685,0.91972,0.42844,0.27873,0.84167,0.009802,0.009802,0.009802
202,2225.65,0.62041,0.47099,1.02362,0.99608,0.98529,0.98644,0.91348,0.45673,0.30025,0.85984,0.00980101,0.00980101,0.00980101
203,2236.83,0.59717,0.45453,1.0211,0.999,0.97912,0.99351,0.90778,0.46937,0.30259,0.88966,0.00980002,0.00980002,0.00980002
204,2248.06,0.6224,0.48948,1.02876,0.98684,1,0.9948,0.90159,0.47781,0.29801,0.88832,0.00979903,0.00979903,0.00979903
205,2259.36,0.64693,0.45168,1.0313,0.98881,0.99838,0.995,0.90776,0.46735,0.28996,0.85423,0.00979804,0.00979804,0.00979804
206,2270.97,0.64279,0.46166,1.02373,0.99432,0.99904,0.995,0.91594,0.46451,0.29457,0.85397,0.00979705,0.00979705,0.00979705
207,2282.07,0.64158,0.4817,1.0362,0.99962,0.99943,0.995,0.90892,0.48137,0.29137,0.87035,0.00979606,0.00979606,0.00979606
208,2293.42,0.60563,0.45481,1.01405,0.99559,1,0.995,0.91056,0.48555,0.28646,0.87175,0.00979507,0.00979507,0.00979507
209,2304.67,0.59789,0.44681,1.01341,0.98707,0.99791,0.995,0.90165,0.45246,0.29485,0.86103,0.00979408,0.00979408,0.00979408
210,2316.04,0.61347,0.46332,1.0102,0.97644,0.98529,0.98547,0.9034,0.46402,0.30451,0.87551,0.00979309,0.00979309,0.00979309
211,2327.42,0.63863,0.4775,1.05188,0.97237,0.97439,0.9854,0.90207,0.49573,0.32401,0.90043,0.0097921,0.0097921,0.0097921
212,2338.67,0.63675,0.51003,1.0422,0.99719,0.97794,0.98598,0.90818,0.46886,0.29137,0.89524,0.00979111,0.00979111,0.00979111
213,2349.97,0.61291,0.47383,1.02033,0.99553,0.97509,0.98544,0.90421,0.46368,0.28994,0.88147,0.00979012,0.00979012,0.00979012
214,2361.25,0.63733,0.48472,1.04599,0.98146,1,0.99471,0.90649,0.47314,0.28807,0.86963,0.00978913,0.00978913,0.00978913
215,2372.6,0.62854,0.45512,1.02318,0.99809,1,0.995,0.91225,0.45911,0.27975,0.88023,0.00978814,0.00978814,0.00978814
216,2384.34,0.61457,0.45696,1.02466,0.98129,0.99922,0.99471,0.89652,0.44439,0.27215,0.86164,0.00978715,0.00978715,0.00978715
217,2395.49,0.60799,0.44216,1.01353,0.9909,0.99844,0.995,0.92476,0.43457,0.27207,0.84411,0.00978616,0.00978616,0.00978616
218,2406.59,0.61613,0.44846,1.02148,0.99613,0.98529,0.99471,0.90579,0.4903,0.29763,0.87674,0.00978517,0.00978517,0.00978517
219,2417.85,0.59638,0.4596,1.01826,0.9817,0.99972,0.995,0.93103,0.41837,0.29109,0.83858,0.00978418,0.00978418,0.00978418
220,2428.99,0.57724,0.45129,1.00747,0.98793,1,0.995,0.916,0.43011,0.27464,0.8371,0.00978319,0.00978319,0.00978319
221,2439.96,0.60935,0.45588,1.00845,0.98829,1,0.995,0.9198,0.43523,0.29288,0.85283,0.0097822,0.0097822,0.0097822
222,2451.2,0.61396,0.46517,1.03169,0.99115,0.98043,0.98693,0.90497,0.47576,0.28854,0.90597,0.00978121,0.00978121,0.00978121
223,2462.27,0.63195,0.45095,1.02437,0.99562,1,0.995,0.9109,0.44928,0.28861,0.86157,0.00978022,0.00978022,0.00978022
224,2473.56,0.62108,0.44395,1.04174,0.99869,0.99542,0.995,0.92172,0.42755,0.27926,0.8347,0.00977923,0.00977923,0.00977923
225,2484.78,0.62775,0.47537,1.03515,0.95906,0.98325,0.98428,0.92597,0.45003,0.29531,0.87213,0.00977824,0.00977824,0.00977824
226,2496.04,0.60952,0.46008,1.04116,0.98778,0.99039,0.9948,0.93879,0.40509,0.27259,0.83626,0.00977725,0.00977725,0.00977725
227,2507.26,0.58505,0.44113,1.00665,0.98004,0.97509,0.99071,0.91541,0.44086,0.30814,0.86141,0.00977626,0.00977626,0.00977626
228,2518.44,0.6208,0.46004,1.02743,0.97744,0.97819,0.99311,0.9149,0.47784,0.31265,0.87685,0.00977527,0.00977527,0.00977527
229,2529.59,0.62113,0.44574,1.02893,0.97698,0.96489,0.98364,0.90079,0.45672,0.3272,0.88762,0.00977428,0.00977428,0.00977428
230,2540.64,0.61598,0.44333,1.0196,0.99053,0.98077,0.98585,0.90733,0.4408,0.29851,0.86242,0.00977329,0.00977329,0.00977329
231,2551.84,0.58452,0.4302,1.01079,0.94771,0.98529,0.98289,0.9135,0.43635,0.31917,0.86107,0.0097723,0.0097723,0.0097723
232,2563.15,0.6152,0.45523,1.02747,0.98608,0.98529,0.98689,0.92408,0.42049,0.28268,0.8525,0.00977131,0.00977131,0.00977131
233,2574.25,0.62084,0.44985,1.02031,0.98625,0.98529,0.98689,0.91698,0.44393,0.29128,0.87251,0.00977032,0.00977032,0.00977032
234,2585.42,0.6143,0.43946,1.02777,0.99353,0.98529,0.98667,0.9157,0.46746,0.30518,0.90448,0.00976933,0.00976933,0.00976933
235,2596.71,0.61957,0.45136,1.01692,0.99551,0.98529,0.98668,0.9044,0.45919,0.31988,0.87967,0.00976834,0.00976834,0.00976834
236,2607.9,0.61309,0.42778,1.01819,0.98138,0.99885,0.994,0.89815,0.48324,0.30747,0.8878,0.00976735,0.00976735,0.00976735
237,2619.09,0.62313,0.46249,1.00889,0.98592,0.98916,0.995,0.90319,0.48854,0.3085,0.88444,0.00976636,0.00976636,0.00976636
238,2630.27,0.59351,0.45847,1.01719,0.99535,0.99815,0.995,0.89215,0.50234,0.30493,0.94043,0.00976537,0.00976537,0.00976537
239,2641.46,0.59749,0.44633,1.01348,0.99035,0.97059,0.99153,0.90549,0.44374,0.30379,0.85253,0.00976438,0.00976438,0.00976438
240,2652.59,0.61481,0.44926,1.02759,0.99166,0.98529,0.99208,0.9206,0.41894,0.28113,0.84778,0.00976339,0.00976339,0.00976339
241,2663.83,0.59523,0.43215,1.01567,0.99039,0.98529,0.98654,0.90988,0.44097,0.29626,0.8613,0.0097624,0.0097624,0.0097624
242,2675.04,0.57529,0.42024,1.00109,0.99517,0.99234,0.995,0.92351,0.43058,0.27987,0.8622,0.00976141,0.00976141,0.00976141
243,2686.33,0.60517,0.45626,1.00698,0.99725,1,0.995,0.91368,0.46598,0.27461,0.88859,0.00976042,0.00976042,0.00976042
244,2697.58,0.62774,0.45616,1.01604,0.96717,0.98529,0.99239,0.90949,0.44198,0.30628,0.86237,0.00975943,0.00975943,0.00975943
245,2708.8,0.6319,0.44882,1.01759,0.98473,0.99617,0.99471,0.91101,0.454,0.31112,0.85555,0.00975844,0.00975844,0.00975844
246,2719.92,0.63417,0.44386,1.04887,0.99172,0.99882,0.995,0.9128,0.44738,0.28661,0.85034,0.00975745,0.00975745,0.00975745
247,2731.02,0.6156,0.43373,1.01778,0.99606,1,0.995,0.9262,0.41222,0.268,0.82237,0.00975646,0.00975646,0.00975646
248,2742.1,0.59843,0.44133,1.02205,0.96725,1,0.99234,0.91935,0.43718,0.28454,0.84899,0.00975547,0.00975547,0.00975547
249,2753.53,0.60284,0.461,1.02003,0.95704,1,0.995,0.91591,0.43751,0.28458,0.86104,0.00975448,0.00975448,0.00975448
250,2764.71,0.58978,0.45314,1.00563,0.99771,0.99875,0.995,0.91266,0.44634,0.28055,0.86955,0.00975349,0.00975349,0.00975349
251,2775.78,0.58364,0.41293,0.99998,0.99264,0.98529,0.98667,0.9191,0.43424,0.27142,0.86198,0.0097525,0.0097525,0.0097525
252,2787.07,0.58649,0.43041,0.99291,0.96215,0.98529,0.98534,0.90753,0.45669,0.30021,0.85806,0.00975151,0.00975151,0.00975151
253,2798.13,0.59964,0.43367,1.01929,0.95943,0.98529,0.98471,0.90676,0.4585,0.31105,0.87073,0.00975052,0.00975052,0.00975052
254,2809.33,0.58554,0.42463,1.0113,0.99306,0.98529,0.99076,0.92052,0.43058,0.27493,0.83942,0.00974953,0.00974953,0.00974953
255,2821.55,0.59458,0.42939,1.01174,0.98867,0.98529,0.9935,0.92394,0.43736,0.27838,0.87225,0.00974854,0.00974854,0.00974854
256,2833.03,0.60338,0.46428,1.01406,0.99136,0.99819,0.995,0.93328,0.39514,0.26312,0.82927,0.00974755,0.00974755,0.00974755
257,2844.25,0.59609,0.44022,1.02932,0.99576,0.98326,0.98724,0.94024,0.39882,0.27484,0.82374,0.00974656,0.00974656,0.00974656
258,2855.72,0.55425,0.39576,0.99226,0.97659,0.97059,0.99166,0.92602,0.41821,0.31031,0.84357,0.00974557,0.00974557,0.00974557
259,2866.88,0.62263,0.43642,1.04564,0.9827,0.98529,0.99328,0.92683,0.425,0.27585,0.85317,0.00974458,0.00974458,0.00974458
260,2878.17,0.59222,0.41588,1.01556,0.99438,0.98529,0.99471,0.91788,0.41141,0.2746,0.8368,0.00974359,0.00974359,0.00974359
261,2889.55,0.6095,0.43606,1.02603,0.99451,0.97509,0.98629,0.91597,0.44094,0.29959,0.85967,0.0097426,0.0097426,0.0097426
262,2900.82,0.57109,0.43378,1.00446,0.987,0.97509,0.98673,0.91464,0.48179,0.30925,0.90036,0.00974161,0.00974161,0.00974161
263,2912.05,0.58459,0.43751,1.00761,0.99689,0.98529,0.98851,0.91238,0.46062,0.29999,0.87683,0.00974062,0.00974062,0.00974062
264,2923.31,0.6046,0.45755,1.01831,0.99783,0.98529,0.99444,0.92631,0.41203,0.27165,0.84232,0.00973963,0.00973963,0.00973963
265,2934.55,0.60227,0.44226,1.02583,0.99571,0.98529,0.99471,0.92005,0.41964,0.28732,0.83881,0.00973864,0.00973864,0.00973864
266,2945.8,0.6177,0.43999,1.03265,0.99506,0.98256,0.99444,0.92276,0.41679,0.28657,0.83383,0.00973765,0.00973765,0.00973765
267,2957.08,0.585,0.43769,1.00766,0.97907,0.97509,0.99127,0.91002,0.42327,0.29984,0.84455,0.00973666,0.00973666,0.00973666
268,2968.46,0.5932,0.44726,1.00561,1,0.99553,0.995,0.91849,0.42417,0.28906,0.85953,0.00973567,0.00973567,0.00973567
269,2979.62,0.59322,0.42876,1.0055,0.97618,0.99868,0.99106,0.91861,0.42254,0.29619,0.83683,0.00973468,0.00973468,0.00973468
270,2990.8,0.62354,0.44894,1.02062,0.98867,0.98154,0.98541,0.92243,0.42454,0.28874,0.8473,0.00973369,0.00973369,0.00973369
271,3002.07,0.5629,0.42793,0.98496,0.98785,0.98335,0.99027,0.92861,0.43651,0.29107,0.84344,0.0097327,0.0097327,0.0097327
272,3013.16,0.5914,0.43862,1.00933,0.99092,0.97986,0.99471,0.92774,0.43358,0.29538,0.84446,0.00973171,0.00973171,0.00973171
273,3024.4,0.5905,0.42441,1.00744,0.99663,1,0.995,0.91716,0.44514,0.2938,0.83589,0.00973072,0.00973072,0.00973072
274,3035.53,0.58783,0.42602,0.99872,0.98729,0.98529,0.99451,0.92182,0.45863,0.28075,0.86025,0.00972973,0.00972973,0.00972973
275,3046.85,0.56916,0.40799,0.99232,0.98911,0.98494,0.98571,0.91577,0.43353,0.2838,0.84073,0.00972874,0.00972874,0.00972874
276,3058.19,0.56764,0.4227,0.98422,0.99161,0.99842,0.995,0.92881,0.41268,0.27285,0.81744,0.00972775,0.00972775,0.00972775
277,3069.45,0.57181,0.42381,0.98478,0.98988,0.99832,0.995,0.93221,0.39065,0.2527,0.81719,0.00972676,0.00972676,0.00972676
278,3080.61,0.57362,0.41092,0.99188,0.9961,1,0.995,0.92596,0.40778,0.26309,0.81915,0.00972577,0.00972577,0.00972577
279,3091.8,0.61793,0.43337,1.00161,0.9962,1,0.995,0.92778,0.40584,0.25594,0.82203,0.00972478,0.00972478,0.00972478
280,3103.12,0.56742,0.41455,0.9919,0.99325,0.99158,0.995,0.93846,0.41058,0.261,0.8169,0.00972379,0.00972379,0.00972379
281,3114.27,0.57431,0.43221,0.99083,0.979,0.97793,0.98656,0.93126,0.42688,0.27864,0.83588,0.0097228,0.0097228,0.0097228
282,3126.03,0.55811,0.40511,0.98344,0.98041,0.98529,0.99375,0.93628,0.41144,0.27949,0.82352,0.00972181,0.00972181,0.00972181
283,3137.48,0.57578,0.4151,0.99364,0.96777,0.97059,0.97459,0.90094,0.46169,0.31048,0.868,0.00972082,0.00972082,0.00972082
284,3148.73,0.56807,0.40853,0.98975,0.98314,0.98529,0.98708,0.91621,0.4232,0.29099,0.83657,0.00971983,0.00971983,0.00971983
285,3159.86,0.55529,0.40487,0.9973,0.97953,0.98529,0.98659,0.91296,0.43568,0.28868,0.83862,0.00971884,0.00971884,0.00971884
286,3171.04,0.57559,0.40891,0.99778,0.98098,0.98209,0.98657,0.90483,0.4449,0.32855,0.85571,0.00971785,0.00971785,0.00971785
287,3182.71,0.59233,0.4172,1.01453,0.98489,0.98503,0.98724,0.91967,0.43777,0.31531,0.83779,0.00971686,0.00971686,0.00971686
288,3194.14,0.5776,0.42727,0.99996,0.98411,0.98529,0.98751,0.92922,0.43179,0.28962,0.83554,0.00971587,0.00971587,0.00971587
289,3205.49,0.56181,0.41785,0.98643,0.99757,0.98529,0.99471,0.93493,0.41544,0.26448,0.82733,0.00971488,0.00971488,0.00971488
290,3216.62,0.55711,0.41098,0.99767,0.97875,0.98125,0.99047,0.91703,0.43274,0.31789,0.8421,0.00971389,0.00971389,0.00971389
291,3227.96,0.59253,0.45586,1.02497,0.98258,0.98529,0.9867,0.91055,0.43082,0.29282,0.83644,0.0097129,0.0097129,0.0097129
292,3239.26,0.59906,0.43703,0.99158,0.99018,0.98529,0.98681,0.91915,0.43497,0.25651,0.86732,0.00971191,0.00971191,0.00971191
293,3250.53,0.57512,0.4323,1.01261,0.99618,1,0.995,0.92328,0.42696,0.26764,0.85005,0.00971092,0.00971092,0.00971092
294,3261.8,0.58967,0.44447,1.03543,0.99881,0.98375,0.99239,0.90585,0.45582,0.29354,0.86817,0.00970993,0.00970993,0.00970993
295,3273.08,0.56329,0.42334,1.00657,0.99147,0.97004,0.98842,0.90674,0.42928,0.27932,0.84566,0.00970894,0.00970894,0.00970894
296,3284.37,0.57762,0.44075,0.99779,0.99771,0.99693,0.995,0.9157,0.4276,0.28355,0.84953,0.00970795,0.00970795,0.00970795
297,3295.7,0.57283,0.43095,1.01169,0.98624,0.98573,0.995,0.93886,0.38826,0.28027,0.83358,0.00970696,0.00970696,0.00970696
298,3306.77,0.60095,0.42614,1.03459,0.99497,0.98851,0.995,0.92825,0.42051,0.28634,0.84542,0.00970597,0.00970597,0.00970597
299,3318.18,0.59701,0.43052,1.00586,0.9962,0.98529,0.98687,0.94014,0.39968,0.24969,0.8314,0.00970498,0.00970498,0.00970498
300,3329.35,0.58643,0.42524,0.99919,0.99675,0.98529,0.99419,0.92844,0.41422,0.26592,0.82144,0.00970399,0.00970399,0.00970399
301,3340.69,0.55853,0.3921,0.9845,0.99157,0.99295,0.995,0.93678,0.40854,0.26147,0.81591,0.009703,0.009703,0.009703
302,3352,0.59004,0.42169,1.02487,0.99654,0.99268,0.995,0.93669,0.40963,0.26724,0.81353,0.00970201,0.00970201,0.00970201
303,3363.27,0.57417,0.39827,1.0029,0.99655,0.98529,0.99273,0.91985,0.43287,0.27466,0.83437,0.00970102,0.00970102,0.00970102
304,3374.51,0.57324,0.41953,0.99341,0.97865,1,0.99471,0.92299,0.42386,0.25713,0.83197,0.00970003,0.00970003,0.00970003
305,3385.78,0.58545,0.41445,1.01356,0.97502,0.99947,0.993,0.92003,0.42145,0.26194,0.84141,0.00969904,0.00969904,0.00969904
306,3397.08,0.5616,0.41141,0.99698,0.96835,0.97059,0.97575,0.89732,0.43706,0.284,0.8552,0.00969805,0.00969805,0.00969805
307,3408.43,0.55948,0.40938,0.99938,0.99281,0.98529,0.98696,0.90836,0.43709,0.27032,0.85272,0.00969706,0.00969706,0.00969706
308,3419.67,0.55725,0.4137,0.99095,0.99638,0.98336,0.99291,0.92566,0.42551,0.28277,0.84644,0.00969607,0.00969607,0.00969607
309,3431.02,0.5855,0.4216,1.02299,0.98817,0.98529,0.98737,0.90457,0.45961,0.28799,0.86361,0.00969508,0.00969508,0.00969508
310,3442.2,0.55232,0.4025,0.99101,0.99672,0.98529,0.98693,0.90979,0.4806,0.31851,0.89977,0.00969409,0.00969409,0.00969409
311,3453.45,0.60067,0.41327,1.00958,0.99692,0.98529,0.99076,0.91254,0.43188,0.27692,0.85291,0.0096931,0.0096931,0.0096931
312,3464.69,0.58922,0.42858,1.01103,0.98994,0.98863,0.9948,0.92462,0.4033,0.26532,0.82796,0.00969211,0.00969211,0.00969211
313,3475.93,0.56931,0.41175,0.9995,0.98567,0.98365,0.99352,0.91686,0.4168,0.27681,0.82474,0.00969112,0.00969112,0.00969112
314,3487.16,0.5806,0.43085,1.00626,0.99128,0.97509,0.98612,0.92429,0.43183,0.30067,0.84637,0.00969013,0.00969013,0.00969013
315,3498.34,0.59702,0.42725,1.00758,0.97393,0.96038,0.97763,0.91828,0.42331,0.31419,0.84272,0.00968914,0.00968914,0.00968914
316,3509.89,0.56931,0.40691,1.00055,0.97948,0.97059,0.97996,0.91089,0.43069,0.30697,0.85276,0.00968815,0.00968815,0.00968815
317,3521.23,0.56024,0.4079,0.98539,0.97525,0.98818,0.99461,0.91639,0.43315,0.27509,0.84529,0.00968716,0.00968716,0.00968716
318,3532.52,0.57018,0.41582,0.98955,0.99719,0.98529,0.99471,0.92133,0.43832,0.26517,0.85181,0.00968617,0.00968617,0.00968617
319,3543.76,0.56179,0.42017,0.99442,0.9948,0.98529,0.99329,0.93055,0.41058,0.24763,0.82993,0.00968518,0.00968518,0.00968518
320,3555.03,0.57443,0.41469,0.99989,0.98999,0.9814,0.99134,0.9274,0.42758,0.26934,0.82936,0.00968419,0.00968419,0.00968419
321,3566.27,0.57292,0.42695,0.9976,0.9915,0.98169,0.98751,0.93298,0.4291,0.26492,0.84243,0.0096832,0.0096832,0.0096832
322,3577.67,0.59052,0.43098,1.01678,0.98433,0.98529,0.99056,0.93778,0.39277,0.26802,0.82008,0.00968221,0.00968221,0.00968221
323,3589,0.57193,0.40661,1.00918,0.98622,0.98529,0.99404,0.92144,0.42014,0.27312,0.84191,0.00968122,0.00968122,0.00968122
324,3600.23,0.58819,0.4313,0.99193,0.99183,0.99895,0.995,0.92332,0.427,0.26425,0.84082,0.00968023,0.00968023,0.00968023
325,3611.39,0.57024,0.40264,1.00368,0.99618,0.97956,0.98698,0.91504,0.4679,0.2665,0.8581,0.00967924,0.00967924,0.00967924
326,3622.72,0.56828,0.41115,0.9883,0.96977,1,0.99429,0.91344,0.45018,0.26756,0.84812,0.00967825,0.00967825,0.00967825
327,3633.98,0.56201,0.42068,0.99068,0.99748,0.98353,0.98672,0.91983,0.43351,0.26283,0.85455,0.00967726,0.00967726,0.00967726
328,3645.28,0.55538,0.40971,0.98142,0.99679,0.98529,0.98674,0.91825,0.41916,0.25467,0.85232,0.00967627,0.00967627,0.00967627
329,3656.46,0.58889,0.4114,1.0258,0.99608,0.98529,0.99291,0.93073,0.40053,0.26122,0.82405,0.00967528,0.00967528,0.00967528
330,3667.78,0.52959,0.38581,0.97437,0.99579,0.98529,0.98824,0.94087,0.39382,0.27092,0.81814,0.00967429,0.00967429,0.00967429
331,3679,0.57324,0.4009,0.99093,0.99704,0.98684,0.995,0.93665,0.3951,0.28435,0.80735,0.0096733,0.0096733,0.0096733
332,3690.34,0.56273,0.41686,0.99819,0.98966,0.987,0.995,0.94058,0.37624,0.25763,0.7927,0.00967231,0.00967231,0.00967231
333,3701.94,0.54708,0.39589,0.99254,0.99475,0.98337,0.99223,0.939,0.39046,0.24365,0.80809,0.00967132,0.00967132,0.00967132
334,3713.24,0.56443,0.4017,1.00224,0.99504,0.98529,0.99167,0.92711,0.39358,0.2431,0.81108,0.00967033,0.00967033,0.00967033
335,3724.55,0.55768,0.40642,0.99377,0.99663,0.98529,0.99107,0.92705,0.41405,0.25673,0.82727,0.00966934,0.00966934,0.00966934
336,3735.9,0.54086,0.40058,0.9849,0.99682,0.98529,0.98759,0.92203,0.41071,0.25506,0.83895,0.00966835,0.00966835,0.00966835
337,3747.13,0.56733,0.42414,0.99392,0.99234,0.98529,0.99444,0.92852,0.42675,0.26591,0.84632,0.00966736,0.00966736,0.00966736
338,3758.48,0.5577,0.41191,0.99622,0.99255,0.99807,0.995,0.93131,0.44318,0.26837,0.84491,0.00966637,0.00966637,0.00966637
339,3769.67,0.55706,0.41842,1.00552,0.99456,0.99052,0.995,0.93681,0.42936,0.2732,0.82237,0.00966538,0.00966538,0.00966538
340,3781.38,0.56911,0.40226,0.98992,0.9717,0.99839,0.99422,0.92034,0.43915,0.30309,0.83957,0.00966439,0.00966439,0.00966439
341,3792.69,0.56578,0.40289,0.99338,0.97443,0.97643,0.98778,0.90636,0.45358,0.28731,0.85335,0.0096634,0.0096634,0.0096634
342,3803.89,0.55271,0.39174,0.99534,0.97103,0.97509,0.98573,0.91898,0.42961,0.27837,0.83899,0.00966241,0.00966241,0.00966241
343,3814.97,0.56793,0.42798,1.00405,0.97209,0.98529,0.9861,0.92684,0.41768,0.26935,0.83537,0.00966142,0.00966142,0.00966142
344,3826.31,0.54228,0.39873,0.98407,0.9877,0.98529,0.98588,0.92588,0.43253,0.25939,0.86351,0.00966043,0.00966043,0.00966043
345,3837.75,0.59787,0.41541,1.00729,0.98759,0.99541,0.9948,0.92532,0.40932,0.25867,0.81583,0.00965944,0.00965944,0.00965944
346,3849.01,0.55758,0.39986,0.99376,0.9975,0.98529,0.99167,0.91734,0.41046,0.25247,0.8128,0.00965845,0.00965845,0.00965845
347,3860.27,0.56133,0.3935,0.99412,0.99712,0.98529,0.99223,0.92266,0.40282,0.24664,0.8239,0.00965746,0.00965746,0.00965746
348,3871.49,0.54713,0.40363,0.98128,0.99162,0.99056,0.995,0.92953,0.41911,0.26024,0.81593,0.00965647,0.00965647,0.00965647
349,3882.56,0.52609,0.40696,0.98851,0.99555,0.98529,0.98755,0.92843,0.41413,0.27272,0.82442,0.00965548,0.00965548,0.00965548
350,3893.98,0.55032,0.39948,0.97767,0.99646,0.98529,0.98767,0.91907,0.44512,0.28457,0.85412,0.00965449,0.00965449,0.00965449
351,3905.22,0.54323,0.40168,0.98288,0.99505,0.98529,0.98771,0.9184,0.44501,0.27039,0.87171,0.0096535,0.0096535,0.0096535
352,3916.38,0.55798,0.39086,1.00146,0.99621,0.98529,0.98652,0.91602,0.4091,0.26073,0.83013,0.00965251,0.00965251,0.00965251
353,3927.75,0.53874,0.39086,0.97145,0.99257,0.98529,0.98679,0.91692,0.41311,0.26815,0.84279,0.00965152,0.00965152,0.00965152
354,3939.13,0.56197,0.39805,0.99471,0.9878,0.98529,0.9925,0.92759,0.39888,0.27602,0.8154,0.00965053,0.00965053,0.00965053
355,3950.34,0.54322,0.40488,0.97069,0.98625,0.98529,0.99359,0.93414,0.39681,0.2553,0.81159,0.00964954,0.00964954,0.00964954
356,3961.57,0.52706,0.36453,0.97069,0.98507,0.98529,0.99194,0.94215,0.3829,0.25407,0.80619,0.00964855,0.00964855,0.00964855
357,3972.99,0.58476,0.41803,1.00994,0.99486,0.98529,0.99471,0.92833,0.41419,0.24221,0.81884,0.00964756,0.00964756,0.00964756
358,3984.22,0.5423,0.38902,0.9906,0.99497,0.98529,0.99471,0.92328,0.39868,0.24103,0.81735,0.00964657,0.00964657,0.00964657
359,3995.45,0.58536,0.40695,1.01565,0.98735,0.98529,0.99384,0.92433,0.38749,0.25435,0.8102,0.00964558,0.00964558,0.00964558
360,4006.94,0.54886,0.41927,0.98525,0.99581,0.98529,0.99471,0.94471,0.38211,0.23305,0.81798,0.00964459,0.00964459,0.00964459
361,4018.29,0.53754,0.39425,0.97795,0.99551,0.98529,0.99015,0.92166,0.39445,0.24985,0.81787,0.0096436,0.0096436,0.0096436
362,4029.8,0.52575,0.39125,0.97882,0.99548,0.98529,0.99444,0.93406,0.37242,0.24138,0.81018,0.00964261,0.00964261,0.00964261
363,4041.25,0.55317,0.40304,0.99172,0.97972,0.98289,0.98583,0.92736,0.38638,0.27597,0.8203,0.00964162,0.00964162,0.00964162
364,4052.51,0.53528,0.3856,0.98915,0.9618,0.98529,0.9855,0.92224,0.44626,0.29219,0.86561,0.00964063,0.00964063,0.00964063
365,4064.11,0.55574,0.38925,0.99178,0.99466,0.98529,0.987,0.89083,0.499,0.31061,0.87726,0.00963964,0.00963964,0.00963964
366,4075.53,0.54689,0.38126,0.99811,0.99537,0.98529,0.98882,0.92823,0.4005,0.25191,0.80867,0.00963865,0.00963865,0.00963865
367,4086.69,0.54048,0.40422,0.98561,0.99695,0.98499,0.98959,0.93937,0.38291,0.25001,0.79894,0.00963766,0.00963766,0.00963766
368,4098,0.54076,0.40207,0.99829,0.98421,0.99653,0.9948,0.94447,0.39086,0.26332,0.81949,0.00963667,0.00963667,0.00963667
369,4109.23,0.55154,0.40551,0.99318,0.99017,1,0.995,0.93924,0.3975,0.25562,0.81352,0.00963568,0.00963568,0.00963568
370,4120.36,0.51183,0.38588,0.97268,0.98799,1,0.995,0.9316,0.40634,0.24187,0.81703,0.00963469,0.00963469,0.00963469
371,4131.76,0.55084,0.4096,0.98259,0.99554,0.97224,0.98607,0.93224,0.38772,0.26423,0.80731,0.0096337,0.0096337,0.0096337
372,4143.31,0.52692,0.38491,0.98271,0.993,0.98529,0.99471,0.93457,0.38276,0.24516,0.80375,0.00963271,0.00963271,0.00963271
